co2,regiao
393.98,ABC
391.67,ABC
393.98,ABC
403.34,ABC
404.53,ABC
396.31,ABC
393.98,ABC
397.47,ABC
392.83,ABC
389.37,ABC
398.64,ABC
395.14,ABC
398.64,ABC
398.64,ABC
402.17,ABC
403.34,ABC
393.98,ABC
397.47,ABC
393.98,ABC
398.64,ABC
393.98,ABC
403.34,ABC
402.17,ABC
403.34,ABC
406.9,ABC
412.88,ABC
408.09,ABC
410.48,ABC
408.09,ABC
410.48,ABC
410.48,ABC
411.68,ABC
412.88,ABC
400.99,ABC
403.34,ABC
405.71,ABC
408.09,ABC
408.09,ABC
404.53,ABC
406.9,ABC
410.48,ABC
414.08,ABC
408.09,ABC
412.88,ABC
414.08,ABC
410.48,ABC
412.88,ABC
403.34,ABC
408.09,ABC
408.09,ABC
409.28,ABC
410.48,ABC
409.28,ABC
412.88,ABC
409.28,ABC
414.08,ABC
412.88,ABC
411.68,ABC
406.9,ABC
399.81,ABC
398.64,ABC
398.64,ABC
391.67,ABC
390.52,ABC
390.52,ABC
385.93,ABC
389.37,ABC
381.39,ABC
385.93,ABC
382.52,ABC
378.01,ABC
380.26,ABC
387.07,ABC
384.79,ABC
389.37,ABC
385.93,ABC
389.37,ABC
404.53,ABC
391.67,ABC
389.37,ABC
389.37,ABC
395.14,ABC
391.67,ABC
389.37,ABC
390.52,ABC
391.67,ABC
389.37,ABC
390.52,ABC
383.66,ABC
389.37,ABC
385.93,ABC
393.98,ABC
389.37,ABC
402.17,ABC
390.52,ABC
384.79,ABC
390.52,ABC
389.37,ABC
389.37,ABC
390.52,ABC
392.83,ABC
395.14,ABC
391.67,ABC
392.83,ABC
390.52,ABC
388.22,ABC
389.37,ABC
388.22,ABC
391.67,ABC
390.52,ABC
391.67,ABC
387.07,ABC
389.37,ABC
391.67,ABC
380.26,ABC
392.83,ABC
391.67,ABC
389.37,ABC
387.07,ABC
385.93,ABC
396.31,ABC
390.52,ABC
389.37,ABC
389.37,ABC
382.52,ABC
385.93,ABC
385.93,ABC
389.37,ABC
390.52,ABC
383.66,ABC
380.26,ABC
388.22,ABC
389.37,ABC
383.66,ABC
389.37,ABC
389.37,ABC
391.67,ABC
392.83,ABC
390.52,ABC
390.52,ABC
382.52,ABC
387.07,ABC
390.52,ABC
387.07,ABC
383.66,ABC
383.66,ABC
388.22,ABC
388.22,ABC
385.93,ABC
389.37,ABC
388.22,ABC
390.52,ABC
390.52,ABC
390.52,ABC
389.37,ABC
380.26,ABC
385.93,ABC
393.98,ABC
403.34,ABC
389.37,ABC
392.83,ABC
408.09,ABC
397.47,ABC
404.53,ABC
399.81,ABC
398.64,ABC
405.71,ABC
410.48,ABC
412.88,ABC
403.34,ABC
404.53,ABC
405.71,ABC
399.81,ABC
395.14,ABC
400.99,ABC
403.34,ABC
399.81,ABC
408.09,ABC
396.31,ABC
398.64,ABC
393.98,ABC
398.64,ABC
389.37,ABC
390.52,ABC
384.79,ABC
383.66,ABC
397.47,ABC
384.79,ABC
387.07,ABC
380.26,ABC
382.52,ABC
382.52,ABC
382.52,ABC
380.26,ABC
396.31,ABC
387.07,ABC
389.37,ABC
388.22,ABC
391.67,ABC
382.52,ABC
389.37,ABC
396.31,ABC
383.66,ABC
378.01,ABC
376.89,ABC
384.79,ABC
383.66,ABC
388.22,ABC
376.89,ABC
385.93,ABC
382.52,ABC
384.79,ABC
390.52,ABC
392.83,ABC
385.93,ABC
389.37,ABC
383.66,ABC
385.93,ABC
385.93,ABC
381.39,ABC
385.93,ABC
382.52,ABC
385.93,ABC
383.66,ABC
381.39,ABC
384.79,ABC
382.52,ABC
382.52,ABC
378.01,ABC
379.13,ABC
380.26,ABC
379.13,ABC
379.13,ABC
381.39,ABC
385.93,ABC
382.52,ABC
382.52,ABC
375.77,ABC
379.13,ABC
387.07,ABC
390.52,ABC
384.79,ABC
384.79,ABC
383.66,ABC
380.26,ABC
375.77,ABC
363.63,ABC
392.83,ABC
378.01,ABC
378.01,ABC
382.52,ABC
391.67,ABC
380.26,ABC
381.39,ABC
382.52,ABC
384.79,ABC
388.22,ABC
390.52,ABC
392.83,ABC
391.67,ABC
389.37,ABC
385.93,ABC
395.14,ABC
389.37,ABC
380.26,ABC
387.07,ABC
384.79,ABC
384.79,ABC
376.89,ABC
384.79,ABC
387.07,ABC
387.07,ABC
380.26,ABC
385.93,ABC
384.79,ABC
376.89,ABC
384.79,ABC
384.79,ABC
385.93,ABC
389.37,ABC
387.07,ABC
388.22,ABC
389.37,ABC
390.52,ABC
392.83,ABC
390.52,ABC
391.67,ABC
384.79,ABC
382.52,ABC
385.93,ABC
379.13,ABC
384.79,ABC
382.52,ABC
381.39,ABC
380.26,ABC
383.66,ABC
384.79,ABC
380.26,ABC
378.01,ABC
383.66,ABC
380.26,ABC
380.26,ABC
389.37,ABC
389.37,ABC
389.37,ABC
389.37,ABC
391.67,ABC
384.79,ABC
387.07,ABC
381.39,ABC
375.77,ABC
381.39,ABC
378.01,ABC
370.21,ABC
382.52,ABC
385.93,ABC
381.39,ABC
384.79,ABC
384.79,ABC
382.52,ABC
379.13,ABC
384.79,ABC
385.93,ABC
387.07,ABC
388.22,ABC
384.79,ABC
387.07,ABC
391.67,ABC
387.07,ABC
387.07,ABC
383.66,ABC
384.79,ABC
380.26,ABC
380.26,ABC
379.13,ABC
384.79,ABC
384.79,ABC
384.79,ABC
382.52,ABC
381.39,ABC
384.79,ABC
381.39,ABC
383.66,ABC
383.66,ABC
384.79,ABC
381.39,ABC
383.66,ABC
384.79,ABC
384.79,ABC
380.26,ABC
393.98,ABC
382.52,ABC
385.93,ABC
388.22,ABC
384.79,ABC
388.22,ABC
387.07,ABC
380.26,ABC
383.66,ABC
389.37,ABC
383.66,ABC
384.79,ABC
382.52,ABC
382.52,ABC
383.66,ABC
384.79,ABC
387.07,ABC
383.66,ABC
383.66,ABC
382.52,ABC
396.31,ABC
391.67,ABC
403.34,ABC
387.07,ABC
389.37,ABC
393.98,ABC
391.67,ABC
390.52,ABC
391.67,ABC
393.98,ABC
391.67,ABC
389.37,ABC
392.83,ABC
383.66,ABC
385.93,ABC
390.52,ABC
388.22,ABC
392.83,ABC
393.98,ABC
391.67,ABC
393.98,ABC
393.98,ABC
397.47,ABC
395.14,ABC
395.14,ABC
399.81,ABC
393.98,ABC
392.83,ABC
393.98,ABC
396.31,ABC
393.98,ABC
384.79,ABC
390.52,ABC
384.79,ABC
389.37,ABC
389.37,ABC
390.52,ABC
390.52,ABC
391.67,ABC
391.67,ABC
388.22,ABC
379.13,ABC
384.79,ABC
379.13,ABC
376.89,ABC
375.77,ABC
378.01,ABC
382.52,ABC
380.26,ABC
380.26,ABC
390.52,ABC
379.13,ABC
380.26,ABC
381.39,ABC
379.13,ABC
374.65,ABC
380.26,ABC
380.26,ABC
385.93,ABC
381.39,ABC
376.89,ABC
382.52,ABC
384.79,ABC
384.79,ABC
384.79,ABC
388.22,ABC
382.52,ABC
382.52,ABC
381.39,ABC
389.37,ABC
387.07,ABC
384.79,ABC
382.52,ABC
382.52,ABC
380.26,ABC
380.26,ABC
384.79,ABC
384.79,ABC
380.26,ABC
389.37,ABC
385.93,ABC
384.79,ABC
385.93,ABC
383.66,ABC
384.79,ABC
384.79,ABC
385.93,ABC
383.66,ABC
382.52,ABC
383.66,ABC
387.07,ABC
387.07,ABC
384.79,ABC
389.37,ABC
389.37,ABC
389.37,ABC
396.31,ABC
382.52,ABC
385.93,ABC
393.98,ABC
384.79,ABC
385.93,ABC
381.39,ABC
380.26,ABC
378.01,ABC
383.66,ABC
387.07,ABC
395.14,ABC
389.37,ABC
384.79,ABC
383.66,ABC
384.79,ABC
382.52,ABC
383.66,ABC
385.93,ABC
383.66,ABC
383.66,ABC
380.26,ABC
379.13,ABC
384.79,ABC
384.79,ABC
382.52,ABC
389.37,ABC
388.22,ABC
393.98,ABC
393.98,ABC
392.83,ABC
387.07,ABC
391.67,ABC
389.37,ABC
390.52,ABC
389.37,ABC
389.37,ABC
388.22,ABC
385.93,ABC
393.98,ABC
389.37,ABC
393.98,ABC
397.47,ABC
403.34,ABC
392.83,ABC
390.52,ABC
389.37,ABC
389.37,ABC
385.93,ABC
390.52,ABC
389.37,ABC
392.83,ABC
390.52,ABC
381.39,ABC
387.07,ABC
391.67,ABC
391.67,ABC
390.52,ABC
384.79,ABC
389.37,ABC
387.07,ABC
385.93,ABC
384.79,ABC
380.26,ABC
384.79,ABC
383.66,ABC
385.93,ABC
387.07,ABC
375.77,ABC
384.79,ABC
380.26,ABC
384.79,ABC
388.22,ABC
385.93,ABC
384.79,ABC
388.22,ABC
387.07,ABC
384.79,ABC
385.93,ABC
391.67,ABC
385.93,ABC
387.07,ABC
387.07,ABC
378.01,ABC
391.67,ABC
380.26,ABC
387.07,ABC
389.37,ABC
389.37,ABC
388.22,ABC
392.83,ABC
392.83,ABC
392.83,ABC
390.52,ABC
396.31,ABC
400.99,ABC
398.64,ABC
391.67,ABC
399.81,ABC
398.64,ABC
393.98,ABC
398.64,ABC
402.17,ABC
390.52,ABC
402.17,ABC
409.28,ABC
408.09,ABC
399.81,ABC
396.31,ABC
397.47,ABC
395.14,ABC
392.83,ABC
398.64,ABC
388.22,ABC
393.98,ABC
398.64,ABC
398.64,ABC
399.81,ABC
403.34,ABC
404.53,ABC
405.71,ABC
404.53,ABC
406.9,ABC
410.48,ABC
405.71,ABC
410.48,ABC
408.09,ABC
408.09,ABC
404.53,ABC
402.17,ABC
408.09,ABC
400.99,ABC
395.14,ABC
398.64,ABC
393.98,ABC
398.64,ABC
405.71,ABC
405.71,ABC
402.17,ABC
404.53,ABC
395.14,ABC
405.71,ABC
404.53,ABC
403.34,ABC
410.48,ABC
408.09,ABC
406.9,ABC
404.53,ABC
405.71,ABC
403.34,ABC
395.14,ABC
403.34,ABC
403.34,ABC
406.9,ABC
405.71,ABC
405.71,ABC
405.71,ABC
406.9,ABC
395.14,ABC
410.48,ABC
405.71,ABC
410.48,ABC
408.09,ABC
406.9,ABC
406.9,ABC
404.53,ABC
400.99,ABC
402.17,ABC
397.47,ABC
389.37,ABC
388.22,ABC
388.22,ABC
387.07,ABC
388.22,ABC
387.07,ABC
389.37,ABC
389.37,ABC
393.98,ABC
382.52,ABC
385.93,ABC
384.79,ABC
388.22,ABC
388.22,ABC
387.07,ABC
381.39,ABC
390.52,ABC
389.37,ABC
384.79,ABC
387.07,ABC
387.07,ABC
388.22,ABC
391.67,ABC
385.93,ABC
389.37,ABC
391.67,ABC
388.22,ABC
391.67,ABC
390.52,ABC
389.37,ABC
388.22,ABC
389.37,ABC
389.37,ABC
387.07,ABC
391.67,ABC
393.98,ABC
390.52,ABC
391.67,ABC
393.98,ABC
391.67,ABC
410.48,ABC
393.98,ABC
391.67,ABC
393.98,ABC
400.99,ABC
397.47,ABC
395.14,ABC
399.81,ABC
393.98,ABC
393.98,ABC
392.83,ABC
391.67,ABC
395.14,ABC
391.67,ABC
392.83,ABC
392.83,ABC
392.83,ABC
385.93,ABC
387.07,ABC
388.22,ABC
387.07,ABC
388.22,ABC
384.79,ABC
380.26,ABC
389.37,ABC
384.79,ABC
388.22,ABC
387.07,ABC
396.31,ABC
384.79,ABC
391.67,ABC
389.37,ABC
392.83,ABC
392.83,ABC
392.83,ABC
396.31,ABC
388.22,ABC
390.52,ABC
389.37,ABC
405.71,ABC
398.64,ABC
398.64,ABC
393.98,ABC
385.93,ABC
389.37,ABC
389.37,ABC
393.98,ABC
392.83,ABC
403.34,ABC
393.98,ABC
398.64,ABC
393.98,ABC
398.64,ABC
383.66,ABC
391.67,ABC
381.39,ABC
391.67,ABC
390.52,ABC
398.64,ABC
391.67,ABC
399.81,ABC
405.71,ABC
395.14,ABC
398.64,ABC
398.64,ABC
395.14,ABC
399.81,ABC
398.64,ABC
388.22,ABC
392.83,ABC
392.83,ABC
392.83,ABC
395.14,ABC
387.07,ABC
398.64,ABC
400.99,ABC
396.31,ABC
397.47,ABC
403.34,ABC
403.34,ABC
402.17,ABC
400.99,ABC
398.64,ABC
397.47,ABC
405.71,ABC
393.98,ABC
395.14,ABC
392.83,ABC
392.83,ABC
398.64,ABC
402.17,ABC
400.99,ABC
405.71,ABC
403.34,ABC
404.53,ABC
409.28,ABC
406.9,ABC
406.9,ABC
398.64,ABC
409.28,ABC
405.71,ABC
397.47,ABC
409.28,ABC
408.09,ABC
402.17,ABC
411.68,ABC
405.71,ABC
404.53,ABC
406.9,ABC
410.48,ABC
405.71,ABC
405.71,ABC
410.48,ABC
405.71,ABC
410.48,ABC
404.53,ABC
411.68,ABC
404.53,ABC
412.88,ABC
404.53,ABC
409.28,ABC
406.9,ABC
408.09,ABC
408.09,ABC
403.34,ABC
403.34,ABC
410.48,ABC
400.99,ABC
398.64,ABC
405.71,ABC
405.71,ABC
408.09,ABC
406.9,ABC
410.48,ABC
406.9,ABC
411.68,ABC
415.29,ABC
409.28,ABC
408.09,ABC
410.48,ABC
410.48,ABC
408.09,ABC
403.34,ABC
399.81,ABC
406.9,ABC
408.09,ABC
410.48,ABC
400.99,ABC
400.99,ABC
411.68,ABC
411.68,ABC
412.88,ABC
414.08,ABC
403.34,ABC
402.17,ABC
410.48,ABC
412.88,ABC
412.88,ABC
409.28,ABC
408.09,ABC
417.71,ABC
404.53,ABC
405.71,ABC
402.17,ABC
402.17,ABC
408.09,ABC
408.09,ABC
409.28,ABC
414.08,ABC
409.28,ABC
405.71,ABC
403.34,ABC
412.88,ABC
403.34,ABC
416.5,ABC
410.48,ABC
405.71,ABC
408.09,ABC
406.9,ABC
406.9,ABC
404.53,ABC
404.53,ABC
405.71,ABC
398.64,ABC
403.34,ABC
392.83,ABC
388.22,ABC
390.52,ABC
393.98,ABC
389.37,ABC
389.37,ABC
393.98,ABC
393.98,ABC
405.71,ABC
398.64,ABC
405.71,ABC
406.9,ABC
399.81,ABC
408.09,ABC
404.53,ABC
411.68,ABC
408.09,ABC
405.71,ABC
400.99,ABC
396.31,ABC
406.9,ABC
397.47,ABC
397.47,ABC
393.98,ABC
412.88,ABC
395.14,ABC
392.83,ABC
395.14,ABC
399.81,ABC
403.34,ABC
393.98,ABC
404.53,ABC
393.98,ABC
403.34,ABC
393.98,ABC
398.64,ABC
399.81,ABC
404.53,ABC
402.17,ABC
397.47,ABC
404.53,ABC
399.81,ABC
399.81,ABC
400.99,ABC
399.81,ABC
400.99,ABC
405.71,ABC
404.53,ABC
408.09,ABC
404.53,ABC
391.67,ABC
409.28,ABC
405.71,ABC
404.53,ABC
408.09,ABC
399.81,ABC
410.48,ABC
410.48,ABC
404.53,ABC
404.53,ABC
404.53,ABC
399.81,ABC
399.81,ABC
396.31,ABC
405.71,ABC
405.71,ABC
404.53,ABC
397.47,ABC
399.81,ABC
403.34,ABC
411.68,ABC
408.09,ABC
404.53,ABC
405.71,ABC
402.17,ABC
405.71,ABC
404.53,ABC
405.71,ABC
396.31,ABC
398.64,ABC
392.83,ABC
390.52,ABC
395.14,ABC
396.31,ABC
393.98,ABC
397.47,ABC
393.98,ABC
404.53,ABC
405.71,ABC
402.17,ABC
398.64,ABC
397.47,ABC
397.47,ABC
404.53,ABC
404.53,ABC
408.09,ABC
406.9,ABC
398.64,ABC
396.31,ABC
408.09,ABC
403.34,ABC
409.28,ABC
400.99,ABC
403.34,ABC
408.09,ABC
403.34,ABC
409.28,ABC
409.28,ABC
403.34,ABC
396.31,ABC
402.17,ABC
406.9,ABC
408.09,ABC
410.48,ABC
410.48,ABC
406.9,ABC
408.09,ABC
403.34,ABC
406.9,ABC
408.09,ABC
408.09,ABC
406.9,ABC
412.88,ABC
408.09,ABC
406.9,ABC
406.9,ABC
409.28,ABC
399.81,ABC
406.9,ABC
411.68,ABC
408.09,ABC
405.71,ABC
405.71,ABC
408.09,ABC
410.48,ABC
408.09,ABC
416.5,ABC
405.71,ABC
409.28,ABC
409.28,ABC
412.88,ABC
409.28,ABC
403.34,ABC
408.09,ABC
412.88,ABC
415.29,ABC
414.08,ABC
414.08,ABC
403.34,ABC
411.68,ABC
408.09,ABC
411.68,ABC
409.28,ABC
409.28,ABC
411.68,ABC
405.71,ABC
412.88,ABC
406.9,ABC
411.68,ABC
411.68,ABC
412.88,ABC
417.71,ABC
415.29,ABC
414.08,ABC
416.5,ABC
416.5,ABC
415.29,ABC
412.88,ABC
412.88,ABC
412.88,ABC
421.36,ABC
421.36,ABC
416.5,ABC
415.29,ABC
416.5,ABC
417.71,ABC
415.29,ABC
415.29,ABC
418.92,ABC
414.08,ABC
408.09,ABC
414.08,ABC
417.71,ABC
415.29,ABC
414.08,ABC
416.5,ABC
415.29,ABC
409.28,ABC
409.28,ABC
417.71,ABC
416.5,ABC
418.92,ABC
418.92,ABC
416.5,ABC
415.29,ABC
414.08,ABC
422.58,ABC
418.92,ABC
412.88,ABC
423.81,ABC
415.29,ABC
415.29,ABC
416.5,ABC
418.92,ABC
418.92,ABC
420.14,ABC
420.14,ABC
421.36,ABC
418.92,ABC
417.71,ABC
420.14,ABC
417.71,ABC
417.71,ABC
423.81,ABC
417.71,ABC
411.68,ABC
416.5,ABC
414.08,ABC
412.88,ABC
417.71,ABC
418.92,ABC
412.88,ABC
405.71,ABC
397.47,ABC
400.99,ABC
399.81,ABC
402.17,ABC
409.28,ABC
406.9,ABC
405.71,ABC
404.53,ABC
406.9,ABC
398.64,ABC
408.09,ABC
408.09,ABC
408.09,ABC
408.09,ABC
410.48,ABC
414.08,ABC
409.28,ABC
412.88,ABC
412.88,ABC
417.71,ABC
417.71,ABC
417.71,ABC
403.34,ABC
416.5,ABC
428.74,ABC
414.08,ABC
412.88,ABC
414.08,ABC
411.68,ABC
415.29,ABC
414.08,ABC
412.88,ABC
396.31,ABC
415.29,ABC
416.5,ABC
415.29,ABC
421.36,ABC
418.92,ABC
420.14,ABC
417.71,ABC
417.71,ABC
420.14,ABC
420.14,ABC
417.71,ABC
418.92,ABC
416.5,ABC
420.14,ABC
420.14,ABC
414.08,ABC
417.71,ABC
417.71,ABC
412.88,ABC
417.71,ABC
418.92,ABC
414.08,ABC
425.04,ABC
422.58,ABC
422.58,ABC
420.14,ABC
417.71,ABC
417.71,ABC
423.81,ABC
418.92,ABC
418.92,ABC
415.29,ABC
425.04,ABC
418.92,ABC
415.29,ABC
416.5,ABC
412.88,ABC
415.29,ABC
421.36,ABC
418.92,ABC
420.14,ABC
417.71,ABC
412.88,ABC
416.5,ABC
418.92,ABC
418.92,ABC
418.92,ABC
422.58,ABC
420.14,ABC
423.81,ABC
421.36,ABC
422.58,ABC
417.71,ABC
433.72,ABC
420.14,ABC
421.36,ABC
417.71,ABC
417.71,ABC
416.5,ABC
415.29,ABC
422.58,ABC
415.29,ABC
417.71,ABC
417.71,ABC
417.71,ABC
416.5,ABC
411.68,ABC
410.48,ABC
416.5,ABC
418.92,ABC
422.58,ABC
421.36,ABC
425.04,ABC
421.36,ABC
422.58,ABC
433.72,ABC
421.36,ABC
418.92,ABC
421.36,ABC
420.14,ABC
422.58,ABC
417.71,ABC
422.58,ABC
426.27,ABC
421.36,ABC
427.5,ABC
422.58,ABC
417.71,ABC
418.92,ABC
417.71,ABC
416.5,ABC
414.08,ABC
411.68,ABC
411.68,ABC
417.71,ABC
416.5,ABC
410.48,ABC
416.5,ABC
420.14,ABC
416.5,ABC
416.5,ABC
417.71,ABC
414.08,ABC
410.48,ABC
400.99,ABC
409.28,ABC
411.68,ABC
411.68,ABC
406.9,ABC
418.92,ABC
411.68,ABC
415.29,ABC
417.71,ABC
422.58,ABC
434.97,ABC
417.71,ABC
416.5,ABC
416.5,ABC
417.71,ABC
420.14,ABC
414.08,ABC
415.29,ABC
412.88,ABC
410.48,ABC
418.92,ABC
417.71,ABC
416.5,ABC
409.28,ABC
422.58,ABC
422.58,ABC
423.81,ABC
422.58,ABC
423.81,ABC
423.81,ABC
425.04,ABC
422.58,ABC
414.08,ABC
420.14,ABC
423.81,ABC
422.58,ABC
425.04,ABC
428.74,ABC
427.5,ABC
423.81,ABC
422.58,ABC
426.27,ABC
426.27,ABC
422.58,ABC
421.36,ABC
423.81,ABC
418.92,ABC
422.58,ABC
422.58,ABC
425.04,ABC
425.04,ABC
425.04,ABC
425.04,ABC
427.5,ABC
436.22,ABC
421.36,ABC
425.04,ABC
425.04,ABC
434.97,ABC
418.92,ABC
420.14,ABC
422.58,ABC
422.58,ABC
423.81,ABC
418.92,ABC
421.36,ABC
415.29,ABC
414.08,ABC
421.36,ABC
417.71,ABC
422.58,ABC
417.71,ABC
422.58,ABC
421.36,ABC
422.58,ABC
426.27,ABC
422.58,ABC
426.27,ABC
423.81,ABC
421.36,ABC
425.04,ABC
425.04,ABC
421.36,ABC
425.04,ABC
427.5,ABC
426.27,ABC
427.5,ABC
417.71,ABC
423.81,ABC
426.27,ABC
422.58,ABC
426.27,ABC
423.81,ABC
420.14,ABC
429.98,ABC
420.14,ABC
425.04,ABC
426.27,ABC
428.74,ABC
425.04,ABC
425.04,ABC
425.04,ABC
427.5,ABC
423.81,ABC
423.81,ABC
420.14,ABC
420.14,ABC
410.48,ABC
415.29,ABC
418.92,ABC
412.88,ABC
410.48,ABC
410.48,ABC
415.29,ABC
416.5,ABC
415.29,ABC
421.36,ABC
423.81,ABC
417.71,ABC
420.14,ABC
417.71,ABC
418.92,ABC
418.92,ABC
418.92,ABC
416.5,ABC
417.71,ABC
416.5,ABC
417.71,ABC
411.68,ABC
416.5,ABC
416.5,ABC
416.5,ABC
420.14,ABC
417.71,ABC
416.5,ABC
414.08,ABC
414.08,ABC
416.5,ABC
412.88,ABC
417.71,ABC
412.88,ABC
421.36,ABC
409.28,ABC
422.58,ABC
421.36,ABC
415.29,ABC
422.58,ABC
420.14,ABC
423.81,ABC
420.14,ABC
414.08,ABC
415.29,ABC
418.92,ABC
417.71,ABC
418.92,ABC
414.08,ABC
416.5,ABC
412.88,ABC
420.14,ABC
417.71,ABC
421.36,ABC
417.71,ABC
412.88,ABC
420.14,ABC
416.5,ABC
420.14,ABC
412.88,ABC
412.88,ABC
412.88,ABC
415.29,ABC
411.68,ABC
420.14,ABC
415.29,ABC
414.08,ABC
417.71,ABC
416.5,ABC
414.08,ABC
414.08,ABC
414.08,ABC
418.92,ABC
420.14,ABC
422.58,ABC
423.81,ABC
422.58,ABC
425.04,ABC
420.14,ABC
418.92,ABC
423.81,ABC
420.14,ABC
422.58,ABC
414.08,ABC
420.14,ABC
423.81,ABC
423.81,ABC
422.58,ABC
421.36,ABC
418.92,ABC
420.14,ABC
416.5,ABC
422.58,ABC
425.04,ABC
421.36,ABC
421.36,ABC
421.36,ABC
423.81,ABC
423.81,ABC
426.27,ABC
423.81,ABC
421.36,ABC
425.04,ABC
426.27,ABC
425.04,ABC
422.58,ABC
417.71,ABC
427.5,ABC
420.14,ABC
420.14,ABC
425.04,ABC
426.27,ABC
423.81,ABC
425.04,ABC
427.5,ABC
422.58,ABC
426.27,ABC
421.36,ABC
428.74,ABC
427.5,ABC
429.98,ABC
425.04,ABC
431.22,ABC
426.27,ABC
432.47,ABC
441.26,ABC
425.04,ABC
427.5,ABC
426.27,ABC
429.98,ABC
423.81,ABC
429.98,ABC
429.98,ABC
438.74,ABC
432.47,ABC
432.47,ABC
432.47,ABC
425.04,ABC
428.74,ABC
429.98,ABC
428.74,ABC
427.5,ABC
427.5,ABC
437.48,ABC
421.36,ABC
429.98,ABC
425.04,ABC
429.98,ABC
427.5,ABC
426.27,ABC
421.36,ABC
423.81,ABC
423.81,ABC
418.92,ABC
426.27,ABC
425.04,ABC
425.04,ABC
428.74,ABC
427.5,ABC
428.74,ABC
429.98,ABC
428.74,ABC
433.72,ABC
428.74,ABC
423.81,ABC
426.27,ABC
425.04,ABC
431.22,ABC
426.27,ABC
436.22,ABC
421.36,ABC
427.5,ABC
425.04,ABC
427.5,ABC
425.04,ABC
432.47,ABC
431.22,ABC
440.0,ABC
428.74,ABC
423.81,ABC
431.22,ABC
426.27,ABC
429.98,ABC
426.27,ABC
426.27,ABC
421.36,ABC
423.81,ABC
428.74,ABC
428.74,ABC
433.72,ABC
431.22,ABC
443.8,ABC
443.8,ABC
432.47,ABC
427.5,ABC
429.98,ABC
437.48,ABC
436.22,ABC
431.22,ABC
432.47,ABC
427.5,ABC
428.74,ABC
429.98,ABC
429.98,ABC
427.5,ABC
429.98,ABC
437.48,ABC
436.22,ABC
437.48,ABC
440.0,ABC
429.98,ABC
436.22,ABC
428.74,ABC
440.0,ABC
427.5,ABC
428.74,ABC
429.98,ABC
431.22,ABC
450.2,ABC
442.53,ABC
451.48,ABC
452.77,ABC
447.63,ABC
447.63,ABC
432.47,ABC
429.98,ABC
440.0,ABC
436.22,ABC
427.5,ABC
438.74,ABC
427.5,ABC
432.47,ABC
442.53,ABC
427.5,ABC
427.5,ABC
421.36,ABC
423.81,ABC
420.14,ABC
422.58,ABC
423.81,ABC
436.22,ABC
428.74,ABC
422.58,ABC
426.27,ABC
418.92,ABC
416.5,ABC
417.71,ABC
421.36,ABC
421.36,ABC
411.68,ABC
425.04,ABC
425.04,ABC
425.04,ABC
425.04,ABC
425.04,ABC
423.81,ABC
429.98,ABC
432.47,ABC
431.22,ABC
428.74,ABC
438.74,ABC
438.74,ABC
440.0,ABC
440.0,ABC
433.72,ABC
437.48,ABC
433.72,ABC
429.98,ABC
429.98,ABC
429.98,ABC
428.74,ABC
429.98,ABC
429.98,ABC
427.5,ABC
432.47,ABC
429.98,ABC
429.98,ABC
428.74,ABC
427.5,ABC
423.81,ABC
425.04,ABC
425.04,ABC
429.98,ABC
423.81,ABC
423.81,ABC
427.5,ABC
417.71,ABC
423.81,ABC
428.74,ABC
431.22,ABC
426.27,ABC
428.74,ABC
429.98,ABC
428.74,ABC
426.27,ABC
422.58,ABC
428.74,ABC
431.22,ABC
437.48,ABC
431.22,ABC
429.98,ABC
440.0,ABC
426.27,ABC
429.98,ABC
426.27,ABC
429.98,ABC
427.5,ABC
426.27,ABC
422.58,ABC
420.14,ABC
426.27,ABC
425.04,ABC
422.58,ABC
423.81,ABC
421.36,ABC
414.08,ABC
425.04,ABC
422.58,ABC
422.58,ABC
425.04,ABC
423.81,ABC
425.04,ABC
416.5,ABC
421.36,ABC
418.92,ABC
420.14,ABC
417.71,ABC
415.29,ABC
420.14,ABC
421.36,ABC
421.36,ABC
423.81,ABC
416.5,ABC
417.71,ABC
416.5,ABC
421.36,ABC
418.92,ABC
427.5,ABC
418.92,ABC
420.14,ABC
416.5,ABC
411.68,ABC
415.29,ABC
420.14,ABC
427.5,ABC
417.71,ABC
421.36,ABC
418.92,ABC
421.36,ABC
416.5,ABC
418.92,ABC
422.58,ABC
421.36,ABC
422.58,ABC
422.58,ABC
421.36,ABC
425.04,ABC
418.92,ABC
418.92,ABC
408.09,ABC
416.5,ABC
410.48,ABC
417.71,ABC
420.14,ABC
420.14,ABC
410.48,ABC
418.92,ABC
416.5,ABC
416.5,ABC
422.58,ABC
420.14,ABC
421.36,ABC
422.58,ABC
420.14,ABC
420.14,ABC
418.92,ABC
416.5,ABC
416.5,ABC
416.5,ABC
427.5,ABC
415.29,ABC
420.14,ABC
423.81,ABC
423.81,ABC
421.36,ABC
420.14,ABC
415.29,ABC
420.14,ABC
416.5,ABC
416.5,ABC
416.5,ABC
423.81,ABC
422.58,ABC
425.04,ABC
422.58,ABC
422.58,ABC
427.5,ABC
425.04,ABC
426.27,ABC
425.04,ABC
425.04,ABC
429.98,ABC
426.27,ABC
427.5,ABC
427.5,ABC
425.04,ABC
429.98,ABC
422.58,ABC
423.81,ABC
420.14,ABC
416.5,ABC
421.36,ABC
422.58,ABC
425.04,ABC
426.27,ABC
428.74,ABC
426.27,ABC
420.14,ABC
427.5,ABC
425.04,ABC
427.5,ABC
426.27,ABC
