data, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2019/9/30, 52, , , 11, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2019/10/1, 55, 42, , 13, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/2, 52, 16, 29, 8, 3, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/3, 54, 22, 19, 19, 2, 6,-23.66740510650914,-46.460780861433044,Maua
2019/4/4, 69, 31, 84, 20, 2, 6,-23.66740510650914,-46.460780861433044,Maua
2019/4/5, 80, 38, 12, 20, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/4/6, 72, , , 8, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/7, 59, , , 8, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/8, 41, , , 12, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/9, 28, 2, 16, 7, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/10, 33, 11, 23, 6, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/4/11, 32, 20, 33, 9, 4, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/12, 54, 28, 44, 12, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/13, 64, 28, 54, 6, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/14, 71, 15, 19, 7, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/15, 50, 23, 27, 9, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/16, 56, 10, 17, 12, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/17, 44, 15, 22, 9, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/18, 37, 23, 30, 9, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/19, 39, 25, 90, 13, 3, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/20, 54, 29, 54, 21, 1, 10,-23.66740510650914,-46.460780861433044,Maua
2019/4/21, 76, 44, 66, 16, 1, 9,-23.66740510650914,-46.460780861433044,Maua
2019/4/22, 98, 27, 38, 11, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/23, 75, 11, 26, 5, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/24, 57, 20, 27, 7, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/25, 67, 26, 36, 9, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/26, 74, 29, 39, 9, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/4/27, 76, 27, 35, 13, , 6,-23.66740510650914,-46.460780861433044,Maua
2019/4/28, 71, 24, 32, 7, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/4/29, 45, 9, 20, 14, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/4/30, 33, 16, 30, 8, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/5/1, 49, 22, 50, 10, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/5/2, 60, 45, 35, 22, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2019/5/3, 88, 39, 34, 21, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/5/4, 82, 39, 38, 15, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/5, 77, 34, 35, 10, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/6, 87, 32, 33, 19, , 6,-23.66740510650914,-46.460780861433044,Maua
2019/5/7, 69, 10, 21, 7, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/5/8, 32, 6, 18, 6, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/5/9, 22, 14, 18, 9, 4, 3,-23.66740510650914,-46.460780861433044,Maua
2019/5/10, 41, 29, 26, 21, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/5/11, 67, 23, 36, 15, , 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/12, 58, 24, 31, 13, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2019/5/13, 68, 19, 18, 8, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/5/14, 47, 19, 27, 11, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/5/15, 49, 7, 21, 6, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/5/16, 22, 5, 18, 5, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/5/17, 18, 8, 15, 8, 6, 3,-23.66740510650914,-46.460780861433044,Maua
2019/5/18, 31, 18, 10, 12, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/19, 45, 11, 21, 8, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/5/20, 37, 24, 22, 16, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/21, 59, 25, 33, 28, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/5/22, 73, 41, 44, 35, 2, 13,-23.66740510650914,-46.460780861433044,Maua
2019/5/23, 84, 33, 38, 30, 2, 8,-23.66740510650914,-46.460780861433044,Maua
2019/5/24, 89, 19, 21, 16, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/5/25, 50, 6, 21, 8, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/5/26, 31, 12, 24, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/5/27, 43, 22, 32, 24, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2019/5/28, 60, 22, 29, 19, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/29, 57, 22, 24, 17, 6, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/30, 47, 22, 15, 16, 3, 5,-23.66740510650914,-46.460780861433044,Maua
2019/5/31, 50, 23, 24, 18, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/1, 58, 14, 14, 17, 1, 8,-23.66740510650914,-46.460780861433044,Maua
2019/6/2, 41, 15, 6, 12, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/3, 36, 12, 8, 16, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/4, 35, 11, 26, 8, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/6/5, 21, 6, 22, 8, 6, 2,-23.66740510650914,-46.460780861433044,Maua
2019/6/6, 25, 11, 20, 11, 4, 4,-23.66740510650914,-46.460780861433044,Maua
2019/6/7, 31, 18, 28, 28, 1, 15,-23.66740510650914,-46.460780861433044,Maua
2019/6/8, 63, 32, , 30, 3, 25,-23.66740510650914,-46.460780861433044,Maua
2019/6/9, 87, 22, , 12, 2, 20,-23.66740510650914,-46.460780861433044,Maua
2019/6/10, 69, 25, 12, 19, 3, 7,-23.66740510650914,-46.460780861433044,Maua
2019/6/11, 53, 27, 19, 22, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/6/12, 75, 30, 19, 27, 1, 10,-23.66740510650914,-46.460780861433044,Maua
2019/6/13, 76, 31, 17, 24, 2, 9,-23.66740510650914,-46.460780861433044,Maua
2019/6/14, 74, 21, 24, 22, 2, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/15, 60, 30, 24, 21, 3, 6,-23.66740510650914,-46.460780861433044,Maua
2019/6/16, 61, 31, 31, 15, 3, 7,-23.66740510650914,-46.460780861433044,Maua
2019/6/17, 77, 24, 20, 12, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/6/18, 67, 29, 20, 22, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/19, 77, 35, 18, 29, 2, 9,-23.66740510650914,-46.460780861433044,Maua
2019/6/20, 90, 35, 18, 16, 1, 17,-23.66740510650914,-46.460780861433044,Maua
2019/6/21, 87, 12, 15, 6, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/6/22, 42, 23, 21, 13, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/6/23, 62, 28, 24, 15, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/24, 76, 30, 23, 20, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/6/25, 57, 29, 22, 22, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2019/6/26, 56, 36, 22, 18, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/6/27, 64, 20, 18, 15, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/6/28, 52, 28, 24, 17, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/6/29, 74, 26, 24, 18, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2019/6/30, 72, 35, 1, 16, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2019/7/1, 68, 31, 18, 21, 2, 5,-23.66740510650914,-46.460780861433044,Maua
2019/1/22, 104, 27, 54, 2, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2019/1/23, 63, 30, 39, 7, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/1/24, 67, 29, 36, 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/1/25, 66, 30, 45, 7, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/1/26, 42, 22, 24, 7, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/1/27, 48, 24, 48, 9, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/1/28, 62, 17, 37, 6, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/1/29, 62, 30, 55, 8, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/1/30, 65, 39, 75, 12, 3, 4,-23.66740510650914,-46.460780861433044,Maua
2019/1/31, 80, 35, 97, 15, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/1, 89, 47, 87, 17, 3, 8,-23.66740510650914,-46.460780861433044,Maua
2019/2/2, 68, 39, 61, 6, 3, 5,-23.66740510650914,-46.460780861433044,Maua
2019/2/3, 77, 45, 100, 5, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/4, 48, 26, 33, 1, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/2/5, 27, 11, 24, 3, , 1,-23.66740510650914,-46.460780861433044,Maua
2019/2/6, 29, 14, 15, 3, , 1,-23.66740510650914,-46.460780861433044,Maua
2019/2/7, 27, 12, 11, 6, 4, 2,-23.66740510650914,-46.460780861433044,Maua
2019/2/8, 43, 15, 40, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/2/9, 77, 33, 82, 7, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/10, 62, 26, 63, 6, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/11, 56, 21, 8, 8, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/2/12, 45, 22, 40, 9, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/13, 51, 20, 35, 9, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/14, 32, 15, 25, 1, , 1,-23.66740510650914,-46.460780861433044,Maua
2019/2/15, 34, 18, 18, 4, 5, 1,-23.66740510650914,-46.460780861433044,Maua
2019/2/16, 57, 23, 11, 12, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/17, 41, 15, 17, 12, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/18, 48, 24, 25, 7, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/19, 58, 31, 40, 9, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/20, 48, 25, 34, 8, 4, 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/21, 48, 16, 39, 9, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/22, 53, 23, 27, 15, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/23, 48, 19, 34, 15, , 5,-23.66740510650914,-46.460780861433044,Maua
2019/2/24, 42, 16, 43, 11, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/25, 48, 20, 40, 11, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/26, 45, 17, 11, 12, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/2/27, 33, 12, 18, 17, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/2/28, 41, 17, 36, 15, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/4, 54, 16, 37, 10, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/5, 38, 14, 30, 8, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/3/6, 54, 19, 58, 8, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/7, 54, 23, 46, 19, , 7,-23.66740510650914,-46.460780861433044,Maua
2019/3/8, 56, 24, 27, 20, , 8,-23.66740510650914,-46.460780861433044,Maua
2019/3/9, 51, 21, 43, 18, , 5,-23.66740510650914,-46.460780861433044,Maua
2019/3/10, 68, 28, 97, 13, , 5,-23.66740510650914,-46.460780861433044,Maua
2019/3/11, 29, 18, 23, 2, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/12, 28, 13, 14, 5, 1, 1,-23.66740510650914,-46.460780861433044,Maua
2019/3/13, 40, 18, 34, 6, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/14, 46, 19, 41, 14, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/15, 46, 23, 13, 17, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/16, 41, , , 12, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/3/17, 42, , , 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/18, 50, , , 6, , 3,-23.66740510650914,-46.460780861433044,Maua
2019/3/19, 46, , , 15, , 5,-23.66740510650914,-46.460780861433044,Maua
2019/3/20, 43, , , 11, , 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/21, 24, 18, 23, 4, , 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/22, 26, 8, 18, 4, 3, 1,-23.66740510650914,-46.460780861433044,Maua
2019/3/23, 32, 15, 15, 5, 9, 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/24, 43, 25, 46, 7, 3, 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/25, 62, , , 6, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/26, 60, 40, 49, 11, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2019/3/27, 63, 38, 36, 11, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2019/3/28, 52, 20, 29, 7, 4, 3,-23.66740510650914,-46.460780861433044,Maua
2019/3/29, 32, 14, 13, 6, 3, 2,-23.66740510650914,-46.460780861433044,Maua
2019/3/30, 33, 15, 17, 4, 4, 1,-23.66740510650914,-46.460780861433044,Maua
2019/3/31, 40, 17, 24, 4, 2, 1,-23.66740510650914,-46.460780861433044,Maua
2019/4/1, 53, 17, 34, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/2, 61, 23, , 19, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/10/3, 74, 22, 21, 16, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/10/4, 62, 27, 21, 13, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/5, 30, 13, 14, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/6, 28, 5, 14, 3, 4, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/7, 25, 8, 12, 6, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/8, 36, 12, 9, 7, , 6,-23.66740510650914,-46.460780861433044,Maua
2018/10/9, 49, 18, 24, 16, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2018/10/10, 47, 23, 19, 11, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2018/10/11, 60, 6, 13, 5, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/12, 21, 13, 12, 4, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/13, 36, 23, 25, 9, , 5,-23.66740510650914,-46.460780861433044,Maua
2018/10/14, 57, 8, 13, 3, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/15, 31, 14, 7, 9, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/16, 46, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2018/10/18, 56, 19, 28, 13, , 5,-23.66740510650914,-46.460780861433044,Maua
2018/10/19, 43, 10, 15, 6, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/20, 24, 10, 19, 2, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/21, 29, 8, 14, 3, 3, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/22, 33, 16, 22, 7, 2, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/23, 50, 30, 27, 9, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/24, 65, 11, 15, 7, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/25, 41, 16, 12, 10, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/10/26, 43, 22, 13, 9, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/10/27, 69, 10, 14, 6, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/10/28, 30, 8, 16, 1, , 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/29, 19, 9, 12, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/10/30, 34, 20, 21, 8, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/10/31, 56, 19, 24, 11, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/1, 54, 22, 21, 15, 3, 5,-23.66740510650914,-46.460780861433044,Maua
2018/11/2, 51, 18, 17, 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/3, 61, 17, 25, 5, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/11/4, 44, 9, 14, 3, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/5, 30, 11, 13, 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/8, 52, 6, 11, 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/9, 24, 9, 12, 6, 3, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/10, 36, 16, 15, 8, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/11/11, 50, 26, 21, 7, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/12, 69, 22, 21, 6, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/11/13, 61, 27, 22, 11, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/14, 62, 24, 23, 13, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/15, 52, 28, 15, 11, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/16, 49, 14, 15, 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/17, 43, 21, 15, 5, 2, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/18, 52, 18, 12, 5, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/11/19, 46, , , , 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/20, 15, , , , 1, 1,-23.66740510650914,-46.460780861433044,Maua
2018/11/21, 38, 15, 9, 6, , 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/22, 44, 10, 7, 7, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/23, 56, , , , 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/11/24, 49, , , , , 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/25, 31, , , , 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/11/26, 28, 17, 13, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/27, 34, 22, 13, 3, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/28, 50, 21, 18, 5, 2, 2,-23.66740510650914,-46.460780861433044,Maua
2018/11/29, 46, 24, 24, 12, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/11/30, 56, 31, 36, 15, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/12/1, 61, 17, 19, 10, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/12/2, 32, 26, 18, 4, , 6,-23.66740510650914,-46.460780861433044,Maua
2018/12/3, 36, 18, 12, 4, , 2,-23.66740510650914,-46.460780861433044,Maua
2018/12/4, 28, 26, 31, 10, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/12/5, 50, 34, 25, 13, 2, 6,-23.66740510650914,-46.460780861433044,Maua
2018/12/6, 65, 40, 6, 11, 6, 2,-23.66740510650914,-46.460780861433044,Maua
2018/12/7, 56, 18, 12, 5, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/12/8, 38, 11, 11, 3, , 2,-23.66740510650914,-46.460780861433044,Maua
2018/12/9, 27, 16, 14, 4, 4, 2,-23.66740510650914,-46.460780861433044,Maua
2018/12/10, 35, 26, 33, 9, 3, 3,-23.66740510650914,-46.460780861433044,Maua
2018/12/11, 49, 29, 37, 11, 3, 3,-23.66740510650914,-46.460780861433044,Maua
2018/12/12, 57, 29, 39, 11, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/12/13, 57, 33, 33, 18, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/12/14, 61, 39, 35, 17, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/12/15, 77, 39, 33, 15, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/12/16, 65, 57, 8, 8, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/12/17, 101, 45, , 11, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/12/18, 83, 25, 45, 11, 3, 4,-23.66740510650914,-46.460780861433044,Maua
2018/12/19, 49, 46, 23, 2, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/12/20, 48, 39, 43, 13, 2, ,-23.66740510650914,-46.460780861433044,Maua
2018/12/21, 53, 29, 27, 11, , ,-23.66740510650914,-46.460780861433044,Maua
2018/8/19, 46, 10, 15, 6, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/8/20, 66, 23, 24, 8, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2018/8/21, 62, 23, 33, 13, 3, 5,-23.66740510650914,-46.460780861433044,Maua
2018/8/22, 70, 29, 21, 9, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/8/23, 82, 32, 25, 14, 1, 7,-23.66740510650914,-46.460780861433044,Maua
2018/8/24, 102, 41, 33, 17, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2018/8/25, 80, 34, 29, 17, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/8/26, 37, 18, 18, 8, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/8/27, 23, 6, 17, 4, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/8/28, 24, 9, 15, 6, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/8/29, 49, 18, 16, 9, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2018/8/30, 64, 22, 18, 11, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2018/8/31, 56, 25, 25, 15, 1, 9,-23.66740510650914,-46.460780861433044,Maua
2018/9/1, 72, 35, 33, 17, 2, 6,-23.66740510650914,-46.460780861433044,Maua
2018/9/2, 90, 42, 32, 11, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/9/3, 71, 26, 28, 7, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/4, 53, 23, 21, 13, , 3,-23.66740510650914,-46.460780861433044,Maua
2018/9/5, 20, 6, 14, 6, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/9/6, 22, 11, 16, 5, 2, 2,-23.66740510650914,-46.460780861433044,Maua
2018/9/7, 35, 13, 16, 7, 3, ,-23.66740510650914,-46.460780861433044,Maua
2018/9/11, 105, 16, 22, 5, 2, 2,-23.66740510650914,-46.460780861433044,Maua
2018/9/12, 84, 16, 18, 5, 7, 2,-23.66740510650914,-46.460780861433044,Maua
2018/9/13, 67, 10, 15, 4, 4, 3,-23.66740510650914,-46.460780861433044,Maua
2018/9/14, 64, 21, 19, 6, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2018/9/15, 69, 26, 10, 18, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/9/16, 53, 21, 18, 11, 1, 2,-23.66740510650914,-46.460780861433044,Maua
2018/9/17, 23, 6, 18, 2, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/18, 40, 14, 13, 15, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/19, 47, 17, 17, 18, 2, 5,-23.66740510650914,-46.460780861433044,Maua
2018/9/20, 56, 24, 26, 16, 1, 6,-23.66740510650914,-46.460780861433044,Maua
2018/9/21, 51, 20, 15, 19, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/9/22, 58, 23, 23, 13, 2, 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/23, 69, 27, 19, 8, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/24, 62, 25, 10, 9, 3, 7,-23.66740510650914,-46.460780861433044,Maua
2018/9/25, 103, 36, 34, 11, 1, 3,-23.66740510650914,-46.460780861433044,Maua
2018/9/26, 77, 24, 23, 5, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/27, 78, 33, 27, 9, 1, 5,-23.66740510650914,-46.460780861433044,Maua
2018/9/28, 74, 30, 18, 15, 1, 4,-23.66740510650914,-46.460780861433044,Maua
2018/9/29, 62, 19, 12, 7, 2, 3,-23.66740510650914,-46.460780861433044,Maua
2018/9/30, 47, 14, , 4, , 4,-23.66740510650914,-46.460780861433044,Maua
2018/10/1, 58, 23, , 8, , 7,-23.66740510650914,-46.460780861433044,Maua
2024/10/22, , 28, 37, , , ,-23.66740510650914,-46.460780861433044,Maua
2024/9/18, , 16, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2024/4/8, , 35, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2024/5/22, , 31, 7, , , ,-23.66740510650914,-46.460780861433044,Maua
2024/6/17, , 53, , , , ,-23.66740510650914,-46.460780861433044,Maua
2024/2/15, , 39, 10, , , ,-23.66740510650914,-46.460780861433044,Maua
2024/2/16, , 33, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2024/3/13, , 30, , , , ,-23.66740510650914,-46.460780861433044,Maua
2024/3/19, , 42, 72, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/11/15, , 40, 57, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/9/11, , 51, 50, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/9/12, , 49, 43, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/5/27, , 33, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/1/2, , 18, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/1/18, , 29, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/2/3, , 20, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2023/2/22, , 28, 30, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/10/19, , 22, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/11/29, , 16, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/8/24, , 24, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/19, , 16, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/10, , 22, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/11, , 26, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/12, , 35, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/10, , 49, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/3, , 55, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/10, , 19, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
