date, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2019/10/18, 119, 33, 64, 1, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/19, 88, 22, 30, 4, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/20, 40, 18, 23, 1, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/21, 31, 23, 17, 12, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/22, 50, 24, 21, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/23, 53, 18, 28, 7, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/24, 46, 25, 30, 11, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/25, 57, 28, 31, 12, 4, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/26, 85, 24, 25, 8, 3, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/27, 59, 24, 47, 7, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/28, 66, 19, 49, 9, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/29, 49, 28, 46, 17, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/30, 70, 29, 73, 13, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/31, 65, 28, 29, 11, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/1, 64, 20, 30, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/2, 56, 21, 30, 4, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/3, 57, 25, 46, 8, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/4, 70, 24, 49, 9, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/5, 61, 15, 38, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/6, 45, 19, 27, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/7, 37, 18, 17, 10, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/8, 42, 20, 19, 10, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/9, 47, 21, 14, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/10, 34, 17, 27, 8, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/11, 53, 15, 25, 7, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/12, 38, 11, 15, 4, 4, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/13, 30, 22, 23, 6, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/14, 40, 15, 22, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/15, 53, 17, 22, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/16, 34, 21, 24, 5, 4, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/17, 47, 17, 28, 4, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/18, 40, 16, 17, 6, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/19, 42, 16, 19, 7, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/20, 48, 14, 20, 5, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/21, 40, 21, 41, 9, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/22, 59, 23, 45, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/23, 64, 17, 31, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/24, 49, 17, 22, 3, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/25, 35, 17, 20, 4, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/26, 43, 28, 49, 10, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/27, 61, 22, 27, 17, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/28, 57, 14, 20, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/29, 32, 25, 20, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/11/30, 48, 29, 4, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/1, 67, 15, 9, 7, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/2, 49, 17, 19, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/3, 30, 20, 14, 4, 1, 1,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/4, 35, 27, 40, 14, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/5, 69, 17, 25, 16, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/6, 44, 17, 22, 9, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/7, 40, 20, 36, 6, 3, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/8, 49, 19, 40, 7, 3, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/9, 55, 26, 41, 15, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/10, 67, 26, 13, 22, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/11, 69, 29, 43, 19, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/12, 78, 15, 32, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/13, 51, 25, 29, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/14, 54, , 24, 3, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/15, 52, , 33, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/16, 48, , 38, 9, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/17, 49, , 39, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/18, 36, , 19, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/19, 37, , 23, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/20, 30, , 32, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/21, 71, , 38, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/22, 39, , 27, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/23, 32, , 19, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/24, 27, , 31, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/25, 36, , 38, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/26, 54, , 37, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/27, 54, , 28, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/28, 53, , 39, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/29, 59, , 43, 3, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/12/30, 64, , , , , ,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/2, 60, 44, 29, 24, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/3, 80, 42, 26, 22, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/4, 67, 14, 12, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/5, 26, 6, 18, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/6, 20, 21, 18, 21, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/7, 30, 27, 20, , , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/8, 33, 17, 21, , 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/9, 30, 25, 30, , 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/10, 54, 34, 19, , 1, 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/11, 76, 42, 32, 30, 1, 14,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/12, 99, 41, 29, 37, 2, 13,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/13, 106, 48, 34, 40, 2, 17,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/14, 117, 59, 37, 34, 2, 19,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/15, 116, 34, 30, 15, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/16, 78, 15, 18, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/17, 36, 18, 18, 9, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/18, 31, 18, 19, 7, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/19, 33, 28, 23, 17, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/20, 47, 35, 23, 17, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/21, 64, 27, 26, 14, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/22, 66, 28, 23, 19, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/23, 53, 37, 27, 24, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/24, 65, 42, 40, 25, 2, 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/25, 93, 35, 29, 17, 2, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/26, 74, 36, 35, 20, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/27, 83, 34, 36, 16, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/28, 73, 25, 27, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/29, 47, 27, 26, 9, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/30, 55, 32, 26, 18, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/31, 71, 32, 31, 25, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/1, 65, 33, 29, 26, 1, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/2, 69, 34, 28, 21, 2, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/3, 79, 15, 22, 6, , 1,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/4, 24, 17, 20, 5, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/5, 29, 14, 19, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/6, 39, 24, 20, 16, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/7, 50, 21, 21, 19, 12, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/8, 51, 29, 33, 25, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/9, 57, 25, 36, 24, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/10, 67, 32, 37, 23, 1, ,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/11, 62, 31, 24, 11, 1, 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/12, 60, 35, 36, 21, 1, 9,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/13, 70, 27, 16, 20, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/14, 67, 10, 21, 10, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/15, 22, 18, 20, 11, 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/16, 30, 29, 27, 22, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/17, 63, 31, 33, 19, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/18, 61, 46, 38, 19, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/19, 91, 14, 26, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/20, 33, 12, 19, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/21, 21, 14, 19, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/22, 25, 20, 20, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/23, 25, 13, 20, 11, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/24, 30, 14, 23, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/25, 29, 12, 22, 4, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/26, 36, 21, 24, 10, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/27, 40, 25, 37, 14, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/28, 65, 24, 26, 8, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/29, 54, 33, 43, 18, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/30, 80, 38, 41, 26, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/8/31, 78, 43, 42, 14, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/1, 73, 15, 24, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/2, 48, 15, 17, 13, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/3, 35, 22, 10, 20, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/4, 63, 20, 13, 11, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/5, 35, 7, 20, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/6, 21, 15, 17, 12, 3, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/7, 36, 25, 39, 15, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/8, 55, 27, 42, 15, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/9, 59, 31, 41, 22, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/10, 64, 43, 54, 29, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/11, 75, 52, 75, 33, 3, 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/12, 104, 44, 54, 23, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/13, 92, 17, 23, 8, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/14, 30, 12, 19, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/15, 37, 27, 49, 11, 2, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/16, 78, 39, 55, 23, 2, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/17, 85, 46, 70, 23, 2, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/18, 111, 48, 48, 22, 1, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/19, 102, 33, 39, 3, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/20, 75, 37, 28, , 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/21, 96, 15, 18, , 2, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/22, 24, 16, 19, , , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/23, 24, 17, 21, 6, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/24, 34, 24, 20, 8, 3, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/25, 47, 26, 19, 10, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/26, 50, 30, 20, 12, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/27, 46, 13, 19, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/28, 33, 20, 20, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/29, 38, 19, 30, 6, 3, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/9/30, 52, 23, 29, 11, 2, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/10/1, 55, 27, 52, 13, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/2, 52, 20, 29, 8, 3, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/3, 54, 30, 61, 19, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/4, 69, 36, 69, 20, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/5, 80, 38, 39, 20, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/6, 72, 22, 27, 8, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/7, 59, 14, 22, 8, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/8, 41, 10, 10, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/9, 28, 10, 14, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/10, 33, 13, 16, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/11, 32, 19, 36, 9, 4, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/12, 54, 27, 36, 12, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/13, 64, 29, 56, 6, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/14, 71, 15, 15, 7, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/15, 50, 18, 27, 9, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/16, 56, 18, 26, 12, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/17, 44, 17, 20, 9, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/18, 37, 19, 22, 9, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/19, 39, 22, 55, 13, 3, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/20, 54, 28, 37, 21, 1, 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/21, 76, 36, 50, 16, 1, 9,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/22, 98, 34, 39, 11, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/23, 75, 22, 24, 5, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/24, 57, 30, 25, 7, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/25, 67, 33, 38, 9, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/26, 74, 34, 39, 9, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/27, 76, 26, 36, 13, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/28, 71, 25, 28, 7, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/29, 45, 15, 15, 14, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/4/30, 33, 22, 30, 8, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/1, 49, 23, 44, 10, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/2, 60, 46, 36, 22, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/3, 88, 42, 37, 21, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/4, 82, 35, 49, 15, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/5, 77, 36, 40, 10, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/6, 87, 30, 29, 19, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/7, 69, 21, 20, 7, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/8, 32, 12, 18, 6, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/9, 22, 18, 16, 9, 4, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/10, 41, 31, 29, 21, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/11, 67, 23, 36, 15, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/12, 58, 25, 33, 13, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/13, 68, 26, 23, 8, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/14, 47, 20, 24, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/15, 49, 11, 21, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/16, 22, 9, 21, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/17, 18, 8, 17, 8, 6, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/18, 31, 21, 14, 12, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/19, 45, 14, 22, 8, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/20, 37, 23, 18, 16, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/21, 59, 29, 30, 28, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/22, 73, 43, 37, 35, 2, 13,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/23, 84, 38, 37, 30, 2, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/24, 89, 24, 20, 16, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/25, 50, 12, 16, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/26, 31, 17, 21, 5, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/27, 43, 29, 23, 24, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/28, 60, 28, 26, 19, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/29, 57, 30, 18, 17, 6, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/30, 47, 22, 17, 16, 3, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/5/31, 50, 26, 23, 18, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/1, 58, 23, 11, 17, 1, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/2, 41, 17, 9, 12, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/3, 36, 17, 7, 16, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/4, 35, 16, 21, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/5, 21, 14, 19, 8, 6, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/6, 25, 19, 17, 11, 4, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/7, 31, 28, 22, 28, 1, 15,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/8, 63, 36, 6, 30, 3, 25,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/9, 87, 24, 23, 12, 2, 20,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/10, 69, 28, 27, 19, 3, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/11, 53, 35, 24, 22, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/12, 75, 37, 20, 27, 1, 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/13, 76, 32, 21, 25, 2, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/14, 73, 26, 26, 22, 2, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/15, 60, 27, 35, 21, 3, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/16, 61, 29, 34, 15, 3, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/17, 77, 26, 25, 12, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/18, 67, 33, 25, 22, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/19, 77, 35, 21, 29, 2, 9,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/20, 86, 49, 22, 16, 1, 17,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/21, 87, 19, 18, 6, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/22, 42, 29, 25, 13, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/23, 62, 29, 31, 15, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/24, 76, 29, 27, 20, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/25, 57, 36, 25, 22, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/26, 56, 42, 24, 18, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/27, 64, 28, 17, 15, 2, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/28, 52, 40, 31, 17, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/29, 74, 34, 28, 18, 1, 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/6/30, 72, 37, 28, 16, 1, 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/7/1, 68, 34, 25, 21, 2, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/22, 104, 20, 42, 8, 1, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/23, 63, 27, 32, 5, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/24, 67, 23, 31, 6, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/25, 66, 22, 29, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/26, 42, 16, 17, 13, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/27, 48, 18, 49, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/28, 62, 19, 29, 11, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/29, 62, 25, 18, 12, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/30, 65, 34, 74, 15, 3, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/1/31, 80, 31, 64, 32, 1, 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/2/1, 89, 43, 78, 14, 3, 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/2/2, 68, 41, 52, 8, 3, 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/2/3, 77, 33, 85, 1, 1, 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/2/4, 48, 18, 27, 3, 1, 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2019/2/5, 27, 11, 18, 3, , 1,-23.701934820154197,-46.553310586836886,Sao Bernardo
