data, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2017/7/20, 39, , 17, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/21, 59, , 25, 21, 2, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/22, 97, , 30, 14, 1, 10,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/23, 97, , 32, 8, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/24, 75, , 26, 18, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/25, 91, , 30, 18, 3, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/26, 96, , 25, 17, 4, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/27, 112, , 27, 15, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/28, 83, , 27, 15, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/29, 90, , 28, 14, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/30, 78, , 23, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/31, 50, , 24, 17, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/1, 79, , 24, 19, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/2, 87, , 23, 20, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/3, 87, , 23, 15, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/4, 70, , 18, 12, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/5, 33, , 23, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/6, 32, , 24, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/7, 36, , 26, 14, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/8, 62, , 31, 20, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/9, 77, , 29, 26, 3, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/10, 137, , 16, 13, 4, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/11, 68, , 26, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/12, 55, , 31, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/13, 67, , 26, 7, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/14, 75, , 24, 16, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/15, 88, , 18, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/16, 48, , 7, 19, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/17, 65, , 13, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/18, 37, , 8, 16, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/19, 57, , 9, 11, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/20, 46, , 14, 10, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/21, 45, , 22, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/22, 25, , 21, 8, 3, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/23, 35, , 20, 12, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/24, 65, , 24, 10, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/25, 66, , 26, 12, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/26, 66, , 30, 13, 6, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/27, 69, , 50, 12, 7, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/28, 77, , 45, 19, 4, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/29, 105, , 40, 19, 4, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/30, 109, , 48, 33, 3, 10,-23.467295600325237,-46.53206211505543,Guarulhos
2017/8/31, 123, , 22, 11, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/1, 57, , 21, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/2, 36, , 35, 8, 3, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/3, 74, , 30, 9, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/4, 69, , 31, 16, 6, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/5, 74, , 42, 19, 4, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/6, 104, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/11, 126, , 39, 14, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/12, 85, , 47, 16, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/13, 106, , 48, 18, 4, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/14, 117, , 40, 18, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/15, 92, , 47, 20, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/16, 119, , 59, 11, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/17, 102, , 52, 12, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/18, 105, , 50, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/19, 97, , 43, 11, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/20, 103, , 42, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/21, 103, , 48, 17, 3, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/22, 111, , 42, 20, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/23, 102, , 52, 14, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/24, 108, , 38, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/25, 80, , 38, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/26, 69, , 41, 12, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/27, 89, , 52, 18, 5, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/28, 112, , 54, 26, 3, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/29, 125, , 27, 7, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/9/30, 53, , 33, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/10/1, 47, , 35, 9, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/2, 41, 12, 21, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/3, 33, 19, 27, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/4, 45, 26, 31, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/5, 56, 38, 32, 13, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/6, 80, 27, 15, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/7, 62, 15, 10, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/8, 43, 13, 22, 7, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/9, 36, 12, 22, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/10, 27, 22, 28, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/11, 48, 26, 31, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/12, 57, 20, 17, 9, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/13, 38, 13, 14, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/14, 28, 20, 24, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/15, 53, 25, 42, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/16, 58, 23, 33, 8, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/17, 58, 23, 17, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/18, 55, 17, 18, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/19, 36, 22, 17, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/20, 45, 25, 23, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/21, 61, 22, 19, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/22, 49, 11, 19, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/23, 30, 11, 20, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/24, 25, 16, 21, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/25, 34, 21, 22, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/26, 47, 18, 11, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/27, 42, 16, 8, 13, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/28, 46, , 17, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/29, 34, , 15, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/30, 29, , 18, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/1, 30, , 24, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/2, 40, , 17, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/3, 62, , 18, 12, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/4, 81, , 13, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/5, 78, , 9, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/6, 47, , 36, 14, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/7, 49, , 20, 7, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/8, 38, , 18, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/9, 43, , 33, 16, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/10, 64, , 21, 14, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/11, 70, , 18, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/12, 43, , 22, 11, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/13, 45, , 26, 12, 1, ,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/14, 60, , 23, 8, 1, ,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/15, 53, , 27, 11, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/16, 45, , 19, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/17, 46, , 15, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/18, 41, , 15, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/19, 54, , 13, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/20, 38, , 15, 11, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/21, 52, , 9, 6, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/22, 39, , 12, 12, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/23, 38, , 19, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/24, 44, , 13, 11, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/25, 65, , 15, 14, 3, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/26, 77, , 25, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/27, 80, , 29, 14, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/28, 93, , 23, 10, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/29, 75, , 22, 14, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/30, 60, , 13, 16, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/5/31, 82, , 26, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/1, 58, , 16, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/2, 97, , 19, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/3, 69, , 25, 11, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/4, 65, , 17, 8, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/5, 57, , 13, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/6, 51, , 9, 12, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/7, 46, , 16, 17, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/8, 66, , 22, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/9, 68, , 15, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/10, 47, , 20, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/11, 45, , 20, 15, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/12, 90, , 11, 21, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/13, 82, , 4, 21, 2, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/14, 102, , 15, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/15, 58, , 19, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/16, 53, , 19, 11, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/17, 71, , 19, 13, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/18, 69, , 22, 12, 3, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/19, 67, , 23, 18, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/20, 96, , 14, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/21, 26, , 15, 9, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/22, 34, , 22, 10, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/23, 58, , 22, 11, 5, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/24, 65, , 21, 9, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/25, 61, , 23, 7, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/26, 59, , 19, 11, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/27, 58, , 18, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/28, 70, , 18, 18, 5, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/29, 96, , 15, 17, 4, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2017/6/30, 99, , 25, 21, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/7/1, 91, , 16, 15, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/3, 41, 25, 42, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/4, 57, 17, 32, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/5, 37, 20, 34, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/6, 44, 21, 36, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/7, 47, 16, 44, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/8, 43, 17, 31, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/9, 36, 17, 37, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/10, 40, 13, 41, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/11, 35, 18, 40, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/12, 50, 16, 20, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/13, 48, 13, 21, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/14, 36, 18, 40, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/15, 49, 16, 26, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/16, 46, 12, 19, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/17, 35, 10, 19, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/18, 27, 12, 16, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/19, 24, 15, 20, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/20, 36, 20, 16, 15, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/21, 50, 13, 23, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/22, 41, 11, 24, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/23, 33, 14, 19, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/24, 37, 16, 26, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/25, 38, 12, 23, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/26, 22, 14, 17, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/27, 35, 19, 19, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/28, 42, 26, 35, 6, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/29, 58, 18, 34, 3, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/30, 44, 22, 25, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/1/31, 49, 33, 25, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/1, 67, 21, 21, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/2, 53, 21, 25, 9, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/3, 46, 14, 25, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/4, 36, 14, 27, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/5, 34, 13, 40, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/6, 33, 18, 36, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/7, 44, 23, 30, 9, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/8, 55, 20, 23, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/9, 44, 22, 24, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/10, 47, 21, 33, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/11, 48, 18, 25, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/12, 43, 18, 29, 5, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/13, 46, 25, 24, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/14, 47, 18, 28, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/15, 41, 29, 38, 9, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/16, 58, 32, 38, 10, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/17, 60, 38, 57, 11, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/18, 80, 42, 66, 13, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/19, 85, 40, 44, 7, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/20, 86, 36, 42, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/21, 74, 32, 37, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/22, 75, 33, 24, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/23, 68, 40, 29, 14, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/24, 78, 28, 31, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/25, 57, 20, 19, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/26, 41, 16, 27, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/27, 43, 19, 33, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/2/28, 47, 17, 30, 6, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/1, 48, 24, 27, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/2, 50, 16, 22, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/3, 37, 13, 21, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/4, 33, 10, 24, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/5, 28, 9, 19, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/6, 23, 17, 14, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/7, 45, 27, 26, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/8, 51, 19, 22, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/9, 47, 26, 26, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/10, 54, 28, 43, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/11, 58, 38, 38, 13, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/12, 79, 21, 34, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/13, 52, 18, 24, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/14, 48, 14, 18, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/15, 34, 24, 32, 9, 4, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/16, 52, 29, 27, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/17, 63, 33, 31, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/18, 73, 10, 18, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/19, 25, 7, 14, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/20, 21, 12, 17, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/21, 31, 19, 20, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/22, 46, 17, 20, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/23, 41, 23, 26, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/24, 48, 27, 43, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/25, 62, 44, 48, 17, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/26, 95, 24, 26, 6, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/27, 57, 19, 18, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/28, 46, 15, 17, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/29, 37, 21, 19, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/30, 44, 14, 19, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2017/3/31, 34, 20, 19, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2017/4/1, 42, 20, 18, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/2, 31, 9, 24, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/3, 28, 15, 17, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/4, 26, 20, 23, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/5, 62, 11, 24, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/6, 31, 17, 33, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/7, 38, 11, 24, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/8, 30, 22, 45, 13, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/9, 55, 27, 32, 8, 3, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/10, 61, 13, 22, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/11, 33, 20, 28, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/12, 50, 20, 37, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/13, 55, 25, 27, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/14, 53, 17, 26, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/15, 38, 15, 30, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/16, 39, 21, 38, 11, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/17, 48, 29, 42, 12, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/18, 66, 34, 41, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/19, 69, 37, 56, 11, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/20, 75, 24, 43, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/21, 63, 13, 26, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/22, 35, 10, 16, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/23, 19, 10, 26, 4, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/24, 29, 18, 35, 7, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/25, 45, 15, 17, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/26, 43, 26, 34, 9, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/27, 60, 15, 35, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/28, 35, 21, 28, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/29, 39, 15, 23, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/30, 31, 8, 22, 3, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2016/10/31, 19, 21, 35, 8, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/1, 49, 23, 31, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/2, 52, 17, 32, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/3, 40, 15, 19, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/4, 34, 11, 17, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/5, 29, 12, 19, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/6, 31, 12, 25, 6, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2016/11/7, 32, 25, 38, 10, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
